0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.2,0.3,0.3,0.2,0.3,0.2,0.3,0.2,0.3,0.3,0.2,0.3,0.3,0.2,0.3,0.1,0.2,0.2,0.1,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.2
0.2,0.3,0.3,0.2,0.3,0.2,0.3,0.2,0.3,0.3,0.2,0.3,0.3,0.2,0.3,0.1,0.2,0.2,0.1,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.2
0.2,0.3,0.3,0.2,0.3,0.2,0.3,0.2,0.3,0.3,0.2,0.3,0.3,0.2,0.3,0.1,0.2,0.2,0.1,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.2
0.2,0.3,0.3,0.2,0.3,0.2,0.3,0.2,0.3,0.3,0.2,0.3,0.3,0.2,0.3,0.1,0.2,0.2,0.1,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.2
0.2,0.3,0.3,0.2,0.3,0.2,0.3,0.2,0.3,0.3,0.2,0.3,0.3,0.2,0.3,0.1,0.2,0.2,0.1,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.2
0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.2,0.2,0.3,0.4,0.3,0.3,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.1,0.2,0.1,0.2,0.2,0.2,0.1
0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.2,0.2,0.3,0.4,0.3,0.3,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.1,0.2,0.1,0.2,0.2,0.2,0.1
0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.2,0.2,0.3,0.4,0.3,0.3,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.1,0.2,0.1,0.2,0.2,0.2,0.1
0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.2,0.2,0.3,0.4,0.3,0.3,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.1,0.2,0.1,0.2,0.2,0.2,0.1
0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.2,0.2,0.3,0.4,0.3,0.3,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.1,0.2,0.1,0.2,0.2,0.2,0.1
0.4,0.4,0.4,0.3,0.3,0.3,0.4,0.3,0.4,0.3,0.3,0.2,0.3,0.3,0.2,0.2,0.3,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2
0.4,0.4,0.4,0.3,0.3,0.3,0.4,0.3,0.4,0.3,0.3,0.2,0.3,0.3,0.2,0.2,0.3,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2
0.4,0.4,0.4,0.3,0.3,0.3,0.4,0.3,0.4,0.3,0.3,0.2,0.3,0.3,0.2,0.2,0.3,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2
0.4,0.4,0.4,0.3,0.3,0.3,0.4,0.3,0.4,0.3,0.3,0.2,0.3,0.3,0.2,0.2,0.3,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2
0.4,0.4,0.4,0.3,0.3,0.3,0.4,0.3,0.4,0.3,0.3,0.2,0.3,0.3,0.2,0.2,0.3,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.2
0.6,0.5,0.6,0.5,0.4,0.5,0.5,0.5,0.4,0.4,0.5,0.5,0.4,0.3,0.3,0.4,0.4,0.3,0.3,0.3,0.2,0.3,0.4,0.3,0.2,0.3,0.2,0.3,0.3,0.3,0.2,0.2,0.3,0.2
0.6,0.5,0.6,0.5,0.4,0.5,0.5,0.5,0.4,0.4,0.5,0.5,0.4,0.3,0.3,0.4,0.4,0.3,0.3,0.3,0.2,0.3,0.4,0.3,0.2,0.3,0.2,0.3,0.3,0.3,0.2,0.2,0.3,0.2
0.6,0.5,0.6,0.5,0.4,0.5,0.5,0.5,0.4,0.4,0.5,0.5,0.4,0.3,0.3,0.4,0.4,0.3,0.3,0.3,0.2,0.3,0.4,0.3,0.2,0.3,0.2,0.3,0.3,0.3,0.2,0.2,0.3,0.2
0.6,0.5,0.6,0.5,0.4,0.5,0.5,0.5,0.4,0.4,0.5,0.5,0.4,0.3,0.3,0.4,0.4,0.3,0.3,0.3,0.2,0.3,0.4,0.3,0.2,0.3,0.2,0.3,0.3,0.3,0.2,0.2,0.3,0.2
0.6,0.5,0.6,0.5,0.4,0.5,0.5,0.5,0.4,0.4,0.5,0.5,0.4,0.3,0.3,0.4,0.4,0.3,0.3,0.3,0.2,0.3,0.4,0.3,0.2,0.3,0.2,0.3,0.3,0.3,0.2,0.2,0.3,0.2
1.0,0.7,0.7,0.8,0.8,0.8,0.7,0.7,0.6,0.6,0.7,0.6,0.7,0.6,0.5,0.5,0.5,0.4,0.5,0.4,0.5,0.4,0.5,0.4,0.3,0.4,0.3,0.3,0.4,0.3,0.4,0.4,0.5,0.4
1.0,0.7,0.7,0.8,0.8,0.8,0.7,0.7,0.6,0.6,0.7,0.6,0.7,0.6,0.5,0.5,0.5,0.4,0.5,0.4,0.5,0.4,0.5,0.4,0.3,0.4,0.3,0.3,0.4,0.3,0.4,0.4,0.5,0.4
1.0,0.7,0.7,0.8,0.8,0.8,0.7,0.7,0.6,0.6,0.7,0.6,0.7,0.6,0.5,0.5,0.5,0.4,0.5,0.4,0.5,0.4,0.5,0.4,0.3,0.4,0.3,0.3,0.4,0.3,0.4,0.4,0.5,0.4
1.0,0.7,0.7,0.8,0.8,0.8,0.7,0.7,0.6,0.6,0.7,0.6,0.7,0.6,0.5,0.5,0.5,0.4,0.5,0.4,0.5,0.4,0.5,0.4,0.3,0.4,0.3,0.3,0.4,0.3,0.4,0.4,0.5,0.4
1.0,0.7,0.7,0.8,0.8,0.8,0.7,0.7,0.6,0.6,0.7,0.6,0.7,0.6,0.5,0.5,0.5,0.4,0.5,0.4,0.5,0.4,0.5,0.4,0.3,0.4,0.3,0.3,0.4,0.3,0.4,0.4,0.5,0.4
1.4,1.4,1.3,1.3,1.1,1.2,1.1,1.1,1.0,1.0,1.0,0.9,0.8,0.8,1.0,0.9,0.9,0.9,0.9,0.7,0.7,0.8,0.7,0.7,0.7,0.6,0.8,0.5,0.5,0.6,0.6,0.6,0.5,0.6
1.4,1.4,1.3,1.3,1.1,1.2,1.1,1.1,1.0,1.0,1.0,0.9,0.8,0.8,1.0,0.9,0.9,0.9,0.9,0.7,0.7,0.8,0.7,0.7,0.7,0.6,0.8,0.5,0.5,0.6,0.6,0.6,0.5,0.6
1.4,1.4,1.3,1.3,1.1,1.2,1.1,1.1,1.0,1.0,1.0,0.9,0.8,0.8,1.0,0.9,0.9,0.9,0.9,0.7,0.7,0.8,0.7,0.7,0.7,0.6,0.8,0.5,0.5,0.6,0.6,0.6,0.5,0.6
1.4,1.4,1.3,1.3,1.1,1.2,1.1,1.1,1.0,1.0,1.0,0.9,0.8,0.8,1.0,0.9,0.9,0.9,0.9,0.7,0.7,0.8,0.7,0.7,0.7,0.6,0.8,0.5,0.5,0.6,0.6,0.6,0.5,0.6
1.4,1.4,1.3,1.3,1.1,1.2,1.1,1.1,1.0,1.0,1.0,0.9,0.8,0.8,1.0,0.9,0.9,0.9,0.9,0.7,0.7,0.8,0.7,0.7,0.7,0.6,0.8,0.5,0.5,0.6,0.6,0.6,0.5,0.6
2.4,1.9,2.2,1.9,2.1,2.0,1.8,1.8,1.7,1.9,1.7,1.5,1.5,1.5,1.5,1.4,1.4,1.4,1.2,1.3,1.2,1.3,1.3,1.1,1.2,1.1,1.1,1.1,1.0,0.9,1.0,1.1,1.0,0.9
2.4,1.9,2.2,1.9,2.1,2.0,1.8,1.8,1.7,1.9,1.7,1.5,1.5,1.5,1.5,1.4,1.4,1.4,1.2,1.3,1.2,1.3,1.3,1.1,1.2,1.1,1.1,1.1,1.0,0.9,1.0,1.1,1.0,0.9
2.4,1.9,2.2,1.9,2.1,2.0,1.8,1.8,1.7,1.9,1.7,1.5,1.5,1.5,1.5,1.4,1.4,1.4,1.2,1.3,1.2,1.3,1.3,1.1,1.2,1.1,1.1,1.1,1.0,0.9,1.0,1.1,1.0,0.9
2.4,1.9,2.2,1.9,2.1,2.0,1.8,1.8,1.7,1.9,1.7,1.5,1.5,1.5,1.5,1.4,1.4,1.4,1.2,1.3,1.2,1.3,1.3,1.1,1.2,1.1,1.1,1.1,1.0,0.9,1.0,1.1,1.0,0.9
2.4,1.9,2.2,1.9,2.1,2.0,1.8,1.8,1.7,1.9,1.7,1.5,1.5,1.5,1.5,1.4,1.4,1.4,1.2,1.3,1.2,1.3,1.3,1.1,1.2,1.1,1.1,1.1,1.0,0.9,1.0,1.1,1.0,0.9
4.2,3.7,3.9,3.9,3.7,3.5,3.4,3.2,3.2,2.6,2.8,2.6,2.8,2.7,2.5,2.5,2.4,2.1,2.3,2.2,1.9,2.1,2.0,2.0,1.9,1.9,1.8,2.0,1.8,1.7,1.7,1.8,1.6,1.5
4.2,3.7,3.9,3.9,3.7,3.5,3.4,3.2,3.2,2.6,2.8,2.6,2.8,2.7,2.5,2.5,2.4,2.1,2.3,2.2,1.9,2.1,2.0,2.0,1.9,1.9,1.8,2.0,1.8,1.7,1.7,1.8,1.6,1.5
4.2,3.7,3.9,3.9,3.7,3.5,3.4,3.2,3.2,2.6,2.8,2.6,2.8,2.7,2.5,2.5,2.4,2.1,2.3,2.2,1.9,2.1,2.0,2.0,1.9,1.9,1.8,2.0,1.8,1.7,1.7,1.8,1.6,1.5
4.2,3.7,3.9,3.9,3.7,3.5,3.4,3.2,3.2,2.6,2.8,2.6,2.8,2.7,2.5,2.5,2.4,2.1,2.3,2.2,1.9,2.1,2.0,2.0,1.9,1.9,1.8,2.0,1.8,1.7,1.7,1.8,1.6,1.5
4.2,3.7,3.9,3.9,3.7,3.5,3.4,3.2,3.2,2.6,2.8,2.6,2.8,2.7,2.5,2.5,2.4,2.1,2.3,2.2,1.9,2.1,2.0,2.0,1.9,1.9,1.8,2.0,1.8,1.7,1.7,1.8,1.6,1.5
7.4,6.6,6.4,6.7,6.6,6.2,5.5,5.3,5.1,4.8,4.3,4.6,4.2,3.9,4.5,3.8,4.0,3.7,3.6,3.3,3.3,2.9,3.3,3.0,3.2,3.1,3.0,3.0,2.7,2.8,2.7,2.6,2.7,2.6
7.4,6.6,6.4,6.7,6.6,6.2,5.5,5.3,5.1,4.8,4.3,4.6,4.2,3.9,4.5,3.8,4.0,3.7,3.6,3.3,3.3,2.9,3.3,3.0,3.2,3.1,3.0,3.0,2.7,2.8,2.7,2.6,2.7,2.6
7.4,6.6,6.4,6.7,6.6,6.2,5.5,5.3,5.1,4.8,4.3,4.6,4.2,3.9,4.5,3.8,4.0,3.7,3.6,3.3,3.3,2.9,3.3,3.0,3.2,3.1,3.0,3.0,2.7,2.8,2.7,2.6,2.7,2.6
7.4,6.6,6.4,6.7,6.6,6.2,5.5,5.3,5.1,4.8,4.3,4.6,4.2,3.9,4.5,3.8,4.0,3.7,3.6,3.3,3.3,2.9,3.3,3.0,3.2,3.1,3.0,3.0,2.7,2.8,2.7,2.6,2.7,2.6
7.4,6.6,6.4,6.7,6.6,6.2,5.5,5.3,5.1,4.8,4.3,4.6,4.2,3.9,4.5,3.8,4.0,3.7,3.6,3.3,3.3,2.9,3.3,3.0,3.2,3.1,3.0,3.0,2.7,2.8,2.7,2.6,2.7,2.6
10.9,11.0,10.6,10.2,10.6,9.8,9.4,9.3,9.6,8.2,8.1,7.2,7.6,7.1,6.7,7.0,6.4,5.8,5.7,5.0,5.3,5.2,5.1,5.1,4.4,4.5,4.3,4.5,4.4,4.2,3.8,4.3,4.5,3.9
10.9,11.0,10.6,10.2,10.6,9.8,9.4,9.3,9.6,8.2,8.1,7.2,7.6,7.1,6.7,7.0,6.4,5.8,5.7,5.0,5.3,5.2,5.1,5.1,4.4,4.5,4.3,4.5,4.4,4.2,3.8,4.3,4.5,3.9
10.9,11.0,10.6,10.2,10.6,9.8,9.4,9.3,9.6,8.2,8.1,7.2,7.6,7.1,6.7,7.0,6.4,5.8,5.7,5.0,5.3,5.2,5.1,5.1,4.4,4.5,4.3,4.5,4.4,4.2,3.8,4.3,4.5,3.9
10.9,11.0,10.6,10.2,10.6,9.8,9.4,9.3,9.6,8.2,8.1,7.2,7.6,7.1,6.7,7.0,6.4,5.8,5.7,5.0,5.3,5.2,5.1,5.1,4.4,4.5,4.3,4.5,4.4,4.2,3.8,4.3,4.5,3.9
10.9,11.0,10.6,10.2,10.6,9.8,9.4,9.3,9.6,8.2,8.1,7.2,7.6,7.1,6.7,7.0,6.4,5.8,5.7,5.0,5.3,5.2,5.1,5.1,4.4,4.5,4.3,4.5,4.4,4.2,3.8,4.3,4.5,3.9
18.6,18.0,17.8,17.5,17.0,16.7,16.5,16.3,15.9,15.0,15.1,12.9,12.9,12.5,12.0,10.8,10.2,9.7,9.8,9.7,8.8,9.0,8.7,7.8,7.5,7.1,7.0,7.0,6.6,6.3,6.5,6.8,7.0,6.3
18.6,18.0,17.8,17.5,17.0,16.7,16.5,16.3,15.9,15.0,15.1,12.9,12.9,12.5,12.0,10.8,10.2,9.7,9.8,9.7,8.8,9.0,8.7,7.8,7.5,7.1,7.0,7.0,6.6,6.3,6.5,6.8,7.0,6.3
18.6,18.0,17.8,17.5,17.0,16.7,16.5,16.3,15.9,15.0,15.1,12.9,12.9,12.5,12.0,10.8,10.2,9.7,9.8,9.7,8.8,9.0,8.7,7.8,7.5,7.1,7.0,7.0,6.6,6.3,6.5,6.8,7.0,6.3
18.6,18.0,17.8,17.5,17.0,16.7,16.5,16.3,15.9,15.0,15.1,12.9,12.9,12.5,12.0,10.8,10.2,9.7,9.8,9.7,8.8,9.0,8.7,7.8,7.5,7.1,7.0,7.0,6.6,6.3,6.5,6.8,7.0,6.3
18.6,18.0,17.8,17.5,17.0,16.7,16.5,16.3,15.9,15.0,15.1,12.9,12.9,12.5,12.0,10.8,10.2,9.7,9.8,9.7,8.8,9.0,8.7,7.8,7.5,7.1,7.0,7.0,6.6,6.3,6.5,6.8,7.0,6.3
31.3,31.7,28.0,29.7,31.7,30.4,28.9,26.3,24.8,23.2,22.7,22.7,22.8,20.1,19.1,18.9,17.5,20.5,18.7,15.8,15.1,14.7,14.5,14.2,13.5,13.2,11.5,11.6,11.3,10.9,10.1,10.8,11.3,10.9
31.3,31.7,28.0,29.7,31.7,30.4,28.9,26.3,24.8,23.2,22.7,22.7,22.8,20.1,19.1,18.9,17.5,20.5,18.7,15.8,15.1,14.7,14.5,14.2,13.5,13.2,11.5,11.6,11.3,10.9,10.1,10.8,11.3,10.9
31.3,31.7,28.0,29.7,31.7,30.4,28.9,26.3,24.8,23.2,22.7,22.7,22.8,20.1,19.1,18.9,17.5,20.5,18.7,15.8,15.1,14.7,14.5,14.2,13.5,13.2,11.5,11.6,11.3,10.9,10.1,10.8,11.3,10.9
31.3,31.7,28.0,29.7,31.7,30.4,28.9,26.3,24.8,23.2,22.7,22.7,22.8,20.1,19.1,18.9,17.5,20.5,18.7,15.8,15.1,14.7,14.5,14.2,13.5,13.2,11.5,11.6,11.3,10.9,10.1,10.8,11.3,10.9
31.3,31.7,28.0,29.7,31.7,30.4,28.9,26.3,24.8,23.2,22.7,22.7,22.8,20.1,19.1,18.9,17.5,20.5,18.7,15.8,15.1,14.7,14.5,14.2,13.5,13.2,11.5,11.6,11.3,10.9,10.1,10.8,11.3,10.9
47.8,46.1,48.1,50.6,47.1,47.7,47.8,45.8,44.4,44.1,42.2,38.0,37.5,41.1,33.1,33.4,34.5,32.7,31.6,30.0,27.1,29.0,26.3,26.3,25.9,24.4,23.5,22.2,22.3,20.7,18.6,21.9,22.1,19.5
47.8,46.1,48.1,50.6,47.1,47.7,47.8,45.8,44.4,44.1,42.2,38.0,37.5,41.1,33.1,33.4,34.5,32.7,31.6,30.0,27.1,29.0,26.3,26.3,25.9,24.4,23.5,22.2,22.3,20.7,18.6,21.9,22.1,19.5
47.8,46.1,48.1,50.6,47.1,47.7,47.8,45.8,44.4,44.1,42.2,38.0,37.5,41.1,33.1,33.4,34.5,32.7,31.6,30.0,27.1,29.0,26.3,26.3,25.9,24.4,23.5,22.2,22.3,20.7,18.6,21.9,22.1,19.5
47.8,46.1,48.1,50.6,47.1,47.7,47.8,45.8,44.4,44.1,42.2,38.0,37.5,41.1,33.1,33.4,34.5,32.7,31.6,30.0,27.1,29.0,26.3,26.3,25.9,24.4,23.5,22.2,22.3,20.7,18.6,21.9,22.1,19.5
47.8,46.1,48.1,50.6,47.1,47.7,47.8,45.8,44.4,44.1,42.2,38.0,37.5,41.1,33.1,33.4,34.5,32.7,31.6,30.0,27.1,29.0,26.3,26.3,25.9,24.4,23.5,22.2,22.3,20.7,18.6,21.9,22.1,19.5
78.6,71.0,72.9,69.2,71.0,68.0,71.9,73.0,71.1,68.7,67.5,64.0,63.9,65.6,62.1,59.6,55.3,55.6,52.5,48.5,50.2,48.4,46.4,47.2,46.6,43.4,43.7,45.4,43.2,38.9,38.4,39.7,43.6,41.0
78.6,71.0,72.9,69.2,71.0,68.0,71.9,73.0,71.1,68.7,67.5,64.0,63.9,65.6,62.1,59.6,55.3,55.6,52.5,48.5,50.2,48.4,46.4,47.2,46.6,43.4,43.7,45.4,43.2,38.9,38.4,39.7,43.6,41.0
78.6,71.0,72.9,69.2,71.0,68.0,71.9,73.0,71.1,68.7,67.5,64.0,63.9,65.6,62.1,59.6,55.3,55.6,52.5,48.5,50.2,48.4,46.4,47.2,46.6,43.4,43.7,45.4,43.2,38.9,38.4,39.7,43.6,41.0
78.6,71.0,72.9,69.2,71.0,68.0,71.9,73.0,71.1,68.7,67.5,64.0,63.9,65.6,62.1,59.6,55.3,55.6,52.5,48.5,50.2,48.4,46.4,47.2,46.6,43.4,43.7,45.4,43.2,38.9,38.4,39.7,43.6,41.0
78.6,71.0,72.9,69.2,71.0,68.0,71.9,73.0,71.1,68.7,67.5,64.0,63.9,65.6,62.1,59.6,55.3,55.6,52.5,48.5,50.2,48.4,46.4,47.2,46.6,43.4,43.7,45.4,43.2,38.9,38.4,39.7,43.6,41.0
129.4,125.2,127.0,129.4,118.1,133.8,128.3,121.3,128.3,133.8,132.1,125.3,121.8,125.2,114.5,118.8,116.3,115.4,112.7,112.7,112.5,109.4,108.3,109.1,108.8,108.2,100.0,103.4,102.7,100.8,96.2,109.1,122.0,120.6
