0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,2,2,2,4,6,6,5,5,15,17,17,19,26,25,25,28,30,21,18,18,12,17,17,14,15,10,10,11,17,9,7
0,0,1,1,1,3,3,3,4,3,2,4,6,5,4,9,9,7,5,17,4,1,9,4,8,9,8,6,7,6,6,7,6,5
0,1,1,3,2,2,3,3,4,3,2,1,3,3,3,8,6,3,1,11,1,0,4,3,5,9,6,5,5,3,4,8,6,5
0,1,1,2,2,2,2,3,3,2,1,1,4,0,2,3,5,1,0,9,2,0,2,2,5,10,5,6,5,3,4,7,4,5
0,1,1,1,2,2,2,3,3,1,1,2,3,0,2,5,2,0,0,7,0,0,0,0,4,7,7,6,5,4,3,5,4,5
0,1,1,1,0,1,3,2,2,2,1,2,4,0,2,3,2,1,1,6,1,0,0,0,1,5,5,4,4,5,4,6,5,3
0,1,1,1,1,1,1,2,2,1,1,1,2,1,2,2,3,0,1,3,12,0,0,0,0,2,3,5,4,4,2,3,4,4
0,1,1,0,2,2,1,2,2,2,0,0,1,0,1,1,2,0,0,1,0,0,0,0,0,0,1,3,3,2,1,4,4,4
0,1,1,0,2,1,2,2,2,1,0,1,1,0,0,1,1,0,0,2,0,29,0,0,0,0,1,1,4,2,1,2,4,2
0,1,1,1,2,1,2,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,7,0,3,2
0,1,1,1,1,0,1,1,2,1,1,0,1,0,1,0,0,0,0,1,0,0,29,0,0,0,0,0,1,0,2,0,2,2
0,0,1,1,1,1,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2
0,0,1,1,2,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,1,0,4,3
0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
0,1,2,1,1,1,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,2,5,3
0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0
0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,1,1,0,0,0,4,1
0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,3
0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,1,0,0,2,1,0,0,2,1,2,2,2,3,1,1,0,1,0,0,0,0,5,0,0,0,0,0,0
0,0,0,0,2,0,1,1,2,2,1,1,3,0,3,4,3,3,2,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,1,2,2,2,1,2,2,4,1,3,3,3,3,4,5,4,0,1,0,1,0,2,1,2,1,0,0,2,2
0,0,1,1,0,1,3,4,4,2,2,1,2,0,2,5,4,4,6,6,3,0,1,0,2,2,2,2,0,0,0,0,2,2
0,0,1,1,1,3,3,6,6,4,2,2,4,2,3,5,5,7,7,13,5,2,0,1,2,1,2,1,1,2,1,0,2,3
0,1,1,1,2,3,4,9,9,7,2,1,5,2,3,5,8,10,13,19,6,0,0,1,1,1,0,1,2,0,1,0,2,2
0,1,1,2,3,3,7,9,11,6,1,2,7,6,6,10,11,12,19,30,8,1,1,1,0,2,0,2,1,0,3,0,2,2
0,1,1,2,2,5,8,11,13,7,2,2,10,10,7,17,12,17,22,36,10,0,2,2,0,1,0,2,1,1,0,0,2,2
0,1,1,1,2,4,7,11,10,7,3,3,13,10,8,22,19,21,25,37,12,1,2,2,1,2,1,1,0,0,0,8,4,3
0,0,1,2,2,5,8,10,10,7,1,3,14,10,10,26,19,22,25,35,10,1,1,0,1,2,1,1,2,2,1,0,5,4
0,1,2,2,4,5,7,8,9,7,1,4,12,9,9,23,19,18,22,34,13,0,1,3,2,1,1,2,2,2,1,0,7,2
0,0,1,1,3,3,6,7,8,6,1,4,11,7,10,22,17,18,15,31,10,1,1,1,1,1,0,0,1,1,1,0,4,2
0,1,1,0,1,2,4,6,6,5,1,3,10,7,7,19,16,13,16,26,8,0,0,0,0,1,0,2,1,0,1,0,6,3
0,1,1,1,2,3,4,6,6,5,2,3,7,4,5,17,14,11,10,25,8,1,1,1,0,0,0,1,0,1,2,0,5,3
0,1,1,0,2,1,3,4,5,3,2,2,7,5,5,9,12,9,7,20,3,0,0,0,1,1,0,0,0,1,2,0,5,4
0,1,1,2,2,2,4,4,5,4,1,2,7,2,4,10,8,7,6,18,3,0,0,0,0,0,0,0,0,1,2,0,5,5
0,0,0,1,1,2,3,3,4,3,2,2,3,2,4,8,7,6,4,16,2,0,0,0,0,0,0,0,0,2,2,0,7,4
0,2,1,1,1,1,4,2,3,1,0,1,3,0,2,6,5,4,2,9,2,0,0,0,0,0,0,0,0,0,2,0,5,4
0,1,1,1,1,2,3,4,4,2,0,0,3,0,2,5,4,2,1,9,2,0,0,0,0,0,0,0,0,0,1,0,6,6
0,1,1,1,1,2,2,2,1,1,1,0,2,0,3,3,3,3,1,7,3,0,0,0,0,0,0,0,0,1,1,0,5,4
0,1,1,0,1,1,3,2,1,1,0,1,2,0,2,3,4,2,0,6,2,0,0,0,0,0,0,0,0,0,0,0,4,3
0,1,1,0,1,1,3,0,1,2,0,0,1,1,1,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,4
0,1,1,0,0,0,1,1,2,1,0,0,1,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,2
0,0,1,1,2,1,1,1,1,1,1,2,0,0,1,1,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3
0,0,1,0,0,0,0,0,2,1,0,0,2,0,0,3,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,4,3
0,0,0,0,0,1,1,1,2,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,1
0,0,0,1,2,0,2,1,1,1,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2
0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
