year_-61,year_-60,year_-59,year_-58,year_-57,year_-56,year_-55,year_-54,year_-53,year_-52,year_-51,year_-50,year_-49,year_-48,year_-47,year_-46,year_-45,year_-44,year_-43,year_-42,year_-41,year_-40,year_-39,year_-38,year_-37,year_-36,year_-35,year_-34,year_-33,year_-32,year_-31,year_-30,year_-29,year_-28,year_-27,year_-26,year_-25,year_-24,year_-23,year_-22,year_-21,year_-20,year_-19,year_-18,year_-17,year_-16,year_-15,year_-14,year_-13,year_-12,year_-11,year_-10,year_-9,year_-8,year_-7,year_-6,year_-5,year_-4,year_-3,year_-2,year_-1,ethnicity
3.890903358032477,4.1310803891449055,4.179128364658458,4.173684829017979,4.2641465944450845,4.286346391014959,4.372049190173052,4.475245730851112,4.4735043190312584,4.554795116939205,4.629471162074277,4.713810372063321,4.753944464573932,4.905493134607651,4.9894202968777766,5.128611628552178,5.241735409042982,5.356777909819624,5.491389394814386,5.537108884761297,5.677009873060649,5.9440778701374715,6.13361713814886,6.310133615199068,6.477442525847454,6.71415319374503,6.9110249801614625,7.1966527196652725,7.500769901965816,7.671552911749208,8.024493237928018,8.329185541743584,8.478389211695616,8.667726901514825,8.904593205665833,9.070262771840875,9.315501922334027,9.525269684351255,9.707473759849652,9.76453995060451,9.934216621884556,10.016961113243287,10.21838837582191,10.329434649243122,10.470116230307507,10.58127546144948,10.65624487012741,10.864255489224561,10.914042270947334,10.985675044284138,11.09274409654736,11.23935433081112,11.473091545312233,11.70719695457147,11.848911910127477,12.175827760561083,12.359643215458831,12.623889327844084,12.683698688641662,12.982740973423217,13.151227011330638,All
5.974039623732199,6.339989759344598,6.383723605373451,6.460300050922481,6.6065460412585,6.662524359589912,6.767806491550636,6.798931014177651,7.001003187116591,7.113874231579681,7.231730275543385,7.35051927536719,7.445897427451498,7.6253867682181165,7.685225565731453,7.75791684832151,7.988587731811697,8.112751962335274,8.255223372277257,8.38060541734497,8.591678420310297,8.838427825893074,9.136226311452896,9.333414640756702,9.600578929382676,9.895308772859792,10.133065759012599,10.452466673153644,10.803007750346456,11.044522178558505,11.383188274460199,11.843572603154001,12.079047944567007,12.325537127664148,12.550423341171848,12.80529349300564,13.114181122495907,13.335500211577262,13.643649852907757,13.844903087526097,14.039346490008956,14.233716712267713,14.417734577952345,14.65123818549091,14.784470078676087,14.974475682744053,15.181266020986703,15.399645999733549,15.572902715595863,15.777347059276565,15.950460717906331,16.2009355827223,16.483155083731273,16.773150181687495,17.022636305539674,17.330642092100256,17.716221602231965,17.938481584674456,18.258196864782363,18.622101436487487,18.877042646472695,All
5.975090651111461,6.3031233998975935,6.326708211217029,6.390771279721101,6.485536475740464,6.566498150083317,6.656934576330693,6.7472935634370605,6.893582265782442,7.04160353865176,7.162416566832107,7.258931872416227,7.401429559603412,7.542493208473198,7.688456009432895,7.849867226824145,8.038206289152143,8.182389318235147,8.3048287503887,8.430805860543169,8.593794076163611,8.880233554671442,9.13485306234551,9.431661110659403,9.617330358279562,9.874768089053804,10.161921813209515,10.4381953228893,10.746548272853257,11.040078213780099,11.429128828641733,11.807660078503519,12.061026007519498,12.236501961843826,12.533845804348227,12.797313969690089,13.058994499733265,13.305450107628433,13.501163840489367,13.774074142507835,13.994255535995553,14.245478068166342,14.47366785576672,14.676176463253448,14.865837552967095,15.098953880199165,15.196418875405653,15.419312681203094,15.60989298332887,15.78183965291505,15.966603601800255,16.139127266576015,16.464080403067737,16.727229165834764,16.98429248932091,17.391806665579296,17.66674454721623,17.974522116410917,18.180481554866308,18.42162848974694,18.695553151511703,All
5.942508802354301,6.348182283666155,6.298700649175277,6.436797367699479,6.553724405516499,6.653110025324558,6.797372335609288,6.87593423019432,6.953951048019816,7.09471814429758,7.146157795652917,7.300944442577219,7.384136499884712,7.607330745303383,7.722375668298041,7.922000713408109,8.043633318861254,8.170278473730821,8.309271023055395,8.491046392381008,8.706629055007053,8.921342521303503,9.194589398516891,9.460118708838117,9.641452415891075,9.968195070235888,10.258983086417324,10.56274528883267,10.825463224349432,11.15943041068583,11.551217424685811,11.893346102230987,12.09458409719417,12.359923122739582,12.622259334074206,12.863605394157762,13.120926154166895,13.387627942917069,13.636894050594817,13.916963840283808,14.090614287037894,14.27519096727867,14.508470784184555,14.698620913239733,14.842053214328185,14.976990393803751,15.228618691045925,15.416775044884442,15.551856528782254,15.692629579236517,15.955626440752388,16.146284018971897,16.44434797479511,16.745198258994527,17.08586996737412,17.359865166095798,17.608334135044874,17.885113874218543,18.17628072730328,18.49362933681573,18.705517280646813,All
5.974039623732199,6.302099334357399,6.3487141528212625,6.381957773512475,6.502823556528754,6.638988523926531,6.72715345596999,6.77265932871314,6.857183441198143,7.003291364087561,7.19578983398939,7.24380734715827,7.422840014493231,7.522795728929853,7.646460241314144,7.799135983512345,7.976183092476587,8.073391717696214,8.267069432721781,8.404271340566979,8.595909732016924,8.84818249594136,9.095028838231254,9.296826300241213,9.575786814615286,9.871455075536709,10.152084522006021,10.457007557328662,10.829954319150028,11.015953833554473,11.399550663620744,11.822781141514248,11.965323307336172,12.170186114198346,12.428854737798625,12.66104826383987,12.949847623602706,13.178503750130318,13.49809302125621,13.653356984041931,13.959047530807004,14.069676748418408,14.339427989012218,14.431781341180578,14.664296578184754,14.84999748528894,15.042996224413773,15.28925881987223,15.481702572736896,15.704823761969552,15.936900695435439,16.23932180011841,16.512095978531118,16.805760758162627,17.124886482123035,17.469281791986084,17.721031871469606,18.01680043248638,18.242093692457413,18.42868739632231,18.766725502476795,All
5.959325240422513,6.292882744495648,6.322707130925349,6.437776646167103,6.504744343283009,6.5928582860263045,6.703131207672336,6.780812610409023,6.891806713363695,7.008515751528133,7.138456272462776,7.2328840789164115,7.375078230508252,7.4801178565859345,7.616578637075802,7.715112361777179,7.872294238045028,8.055225450939727,8.195252691276856,8.327536377392589,8.538081805359662,8.876052981793606,9.11974732216424,9.435048919966393,9.589187957732795,9.844288364696528,10.04977669348968,10.414193506535629,10.684314530616435,11.027381171556087,11.4341634099219,11.788758749740106,11.949787154709007,12.19413350362588,12.449116171694163,12.727953497793354,13.093332842785577,13.302383770490797,13.493179710483163,13.708788332317093,13.970165848234966,14.19781362584032,14.380445726076093,14.61881842439961,14.85895261283478,15.048659659005182,15.221042263836452,15.357140591396142,15.560147450860343,15.810720612019614,15.995015077453555,16.204188651993157,16.506176250049332,16.759839742309893,17.079142982072586,17.447534388082424,17.690108712084772,17.939867758972014,18.23579245111287,18.523982635089826,18.891277116665716,All
5.979294760628514,6.325652841781874,6.328708751362868,6.3927298366563505,6.4970611962659905,6.599448320012051,6.734544916984654,6.765411967205689,6.903347804085547,6.965849920763458,7.070854013349306,7.166504218062045,7.3676669192002375,7.542493208473198,7.6763418455524866,7.831635686258967,7.96300316318303,8.1248628068396,8.28631928094413,8.41072568326389,8.610719322990127,8.887201176134504,9.103268332875583,9.437081605550587,9.702427617075736,9.882056718791413,10.197336061542094,10.500470305860985,10.854334548067545,11.134671178349004,11.506535515824318,11.807030034211405,12.0517043159432,12.261063386897709,12.514198353298008,12.766623495399498,13.021590233194141,13.311582781903706,13.568721863618777,13.799326201166522,13.891102257636124,14.147673108588265,14.400333113743427,14.554602359161075,14.746915859772546,14.929210883669466,15.071407826449306,15.290527638031556,15.473411650658807,15.605344902831616,15.905260643003352,16.092283069075673,16.4292197797861,16.67199084241771,16.918368033365848,17.293263741640843,17.551985266832506,17.910758098723335,18.194484313409742,18.531041541665196,18.745373797187266,All
6.012927636764938,6.339989759344598,6.38472387544637,6.5033883034979825,6.595981714110099,6.701123130077856,6.775197952565298,6.843321103410789,6.902460027876173,7.047698657332428,7.212904329967483,7.323631230464154,7.423663493527455,7.553983404873485,7.656959183343832,7.839562443026436,7.997891211313031,8.109724251209192,8.322597841055485,8.468814767536092,8.678420310296191,8.954787104326197,9.143092556989837,9.418787435292844,9.606609443785555,9.914524251258944,10.16454509086378,10.484252862378774,10.788251296001643,11.115625615012984,11.486397190703645,11.894606190815214,12.111363142031507,12.326151163290493,12.576824603520578,12.837211586267856,13.06941863958843,13.328141002446936,13.613555824422841,13.803021624384865,14.047994070230704,14.333997746771818,14.492312281704848,14.639392503553704,14.795736344347151,14.953100638736611,15.149066205346431,15.29623731974852,15.550581002308702,15.769645470182015,15.980809339626905,16.09488552449236,16.37068024257732,16.688628891639713,16.986310584911372,17.29258413526885,17.611082860323524,17.89343092000388,18.12587079654692,18.52751208837751,18.830068894835733,All
5.956172158284724,6.331797235023042,6.422734138217319,6.45246582318148,6.547001651876609,6.651227158471489,6.7308491864773226,6.807084295873533,6.956614376647935,7.042474269891855,7.226595926749956,7.320270224851276,7.401429559603412,7.567115057902382,7.722375668298041,7.85858665926836,7.937418594554363,8.192229379394913,8.37886662816697,8.509692271283194,8.700282087447109,9.004257216713931,9.25226586102719,9.506192915413177,9.812316990639301,10.029154518950437,10.31603937539759,10.657455158768773,10.944156444079454,11.265450713256348,11.647503791669028,12.005493986227233,12.21700897989622,12.433607397901227,12.666466098937196,12.910254915079458,13.200026980126683,13.452634290234943,13.657775621380273,13.836896337219686,14.140029031162173,14.249192180555385,14.489204877381825,14.679293747973766,14.923420688619194,15.122214957501384,15.3460533127928,15.52716222474576,15.72086378652789,15.942289425718172,16.149341047479453,16.267948809701956,16.49631003591302,16.81707463163359,17.10201473209781,17.331321698472244,17.75882684405107,18.000166340915708,18.29530417492246,18.471040835774538,18.787365484256675,All
5.98454989752483,6.338965693804403,6.355716043331699,6.469113557131107,6.524912604202681,6.61545268826315,6.737316714865152,6.802554694931376,6.906011132713666,7.057276700973477,7.236008899537909,7.374886566060565,7.476366151717777,7.622924583275198,7.768409491043594,7.922793389084856,8.065341437697699,8.257325168605663,8.415145188278323,8.522600956677017,8.706629055007053,8.920645759157196,9.246772864597638,9.48857630701683,9.64949310176158,9.905910416114498,10.129786661944767,10.442736207064318,10.721526458964226,11.041982770113702,11.357386045399338,11.771747553853036,12.000124289221018,12.26290549377675,12.525864027359077,12.785037779973852,13.059607684430627,13.297477631070581,13.598201728257065,13.85106212622334,14.08937891843479,14.266524705037575,14.433893080432053,14.706725853512555,14.952838160093634,15.04740230347533,15.27660273003927,15.510033179594867,15.677495886427122,15.860139142042975,16.091872380817087,16.333010195119094,16.672586395148453,16.934872020125386,17.17466617335441,17.517533844397327,17.76707301988703,18.08195062447152,18.32120927822781,18.61645431122719,18.883448158059558,All
